CityPart,MaxFloor,Area,Rooms,Bedrooms,LastFloor,Floor,PRICE (GEL),Status,Electrical Points,Condition,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher
Saburtaloze,9.0,140.0,4.0,3.0,0.0,5.0,611348.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,21.0,158.0,4.0,2.0,0.0,4.0,950985.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,12.0,132.0,4.0,3.0,0.0,6.0,698295.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,12.0,131.0,4.0,3.0,0.0,6.0,698295.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vazisubanshi,18.0,40.0,2.0,1.0,0.0,13.0,122270.0,Newly Constructed,,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Veraze,3.0,100.0,4.0,2.0,0.0,2.0,679275.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,12.0,169.0,4.0,3.0,0.0,5.0,801545.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,70.0,3.0,2.0,0.0,2.0,557006.0,Newly Constructed,1.0,Newly Renovated,,1.0,1,1,1,1,1,1,1,1,1,1
Nadzaladevshi,9.0,70.0,2.0,1.0,1.0,9.0,244539.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,9.0,61.0,3.0,2.0,0.0,4.0,298881.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,10.0,146.62,5.0,3.0,0.0,8.0,842301.0,Old Constructed,2.0,Old Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,11.0,51.0,2.0,1.0,0.0,10.0,104065.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,17.0,43.0,2.0,1.0,0.0,12.0,163026.0,Newly Constructed,,,,0.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,75.54,3.0,2.0,0.0,5.0,187804.0,Under Construction,,Black Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,16.0,67.0,2.0,,0.0,14.0,279861.0,Newly Constructed,1.0,Old Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,0,1
Ortachalashi,15.0,80.0,3.0,2.0,0.0,13.0,406206.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,9.0,50.0,2.0,1.0,1.0,9.0,182046.0,Old Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,12.0,93.0,4.0,3.0,0.0,2.0,247256.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,10.0,110.0,5.0,3.0,0.0,8.0,396697.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Didubeshi,8.0,35.0,2.0,1.0,0.0,2.0,172536.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,0,1,0,0,1,0,0,0
Dighmis Masivshi,9.0,80.0,4.0,2.0,0.0,3.0,296164.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,14.0,77.0,3.0,2.0,0.0,2.0,239105.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,50.0,2.0,1.0,0.0,4.0,230954.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,19.0,66.0,3.0,2.0,0.0,10.0,298882.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Dighomi 1-9-Shi,9.0,55.1,2.0,1.0,0.0,8.0,228236.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,24.0,122.0,3.0,2.0,0.0,17.0,828716.0,Newly Constructed,2.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,9.0,62.0,3.0,1.0,0.0,7.0,258125.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,22.0,126.0,4.0,3.0,0.0,21.0,448322.0,Newly Constructed,2.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,54.0,2.0,1.0,0.0,9.0,176612.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,22.0,126.0,4.0,3.0,0.0,21.0,461907.0,Newly Constructed,2.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,7.0,100.0,4.0,3.0,1.0,7.0,366809.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,105.0,4.0,3.0,0.0,9.0,467341.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,130.0,3.0,2.0,0.0,4.0,459190.0,Newly Constructed,2.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,9.0,100.0,3.0,2.0,0.0,7.0,461907.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,9.0,88.0,3.0,2.0,0.0,3.0,271710.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,6.0,135.9,4.0,2.0,0.0,5.0,808666.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mtatsmindaze,2.0,140.0,4.0,3.0,0.0,1.0,706446.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,16.0,83.0,3.0,2.0,0.0,8.0,211934.0,Old Constructed,,Ongoing Renovation,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,70.0,2.0,1.0,1.0,18.0,285296.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Nutsubidzis Ferdobze,15.0,97.5,3.0,2.0,0.0,12.0,344392.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,59.0,2.0,1.0,0.0,7.0,248615.0,Newly Constructed,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,11.0,75.0,3.0,2.0,1.0,11.0,423868.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,18.0,70.0,3.0,2.0,1.0,18.0,285296.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Liloshi,5.0,85.0,3.0,2.0,0.0,4.0,138572.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,9.0,48.0,2.0,2.0,0.0,6.0,336920.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Nadzaladevshi,12.0,55.0,2.0,1.0,1.0,12.0,201745.0,Newly Constructed,,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,11.0,48.0,2.0,1.0,0.0,6.0,179329.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vedzisshi,9.0,96.0,3.0,2.0,1.0,9.0,358657.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,14.0,100.0,4.0,3.0,0.0,3.0,407565.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,68.0,3.0,2.0,0.0,2.0,304315.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,10.0,130.0,4.0,2.0,0.0,7.0,516249.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Chughuretshi,4.0,117.0,4.0,2.0,1.0,4.0,611348.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,1,1,1,1,0,0,1,1,0
Did Dighomshi,6.0,52.0,2.0,1.0,0.0,5.0,190197.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,14.0,94.1,3.0,2.0,0.0,2.0,421966.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,12.0,52.0,2.0,1.0,0.0,10.0,190197.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,16.0,68.9,3.0,2.0,0.0,7.0,211934.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,8.0,64.5,2.0,1.0,0.0,3.0,236388.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,8.0,81.0,3.0,2.0,0.0,4.0,339638.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,8.0,97.8,4.0,3.0,1.0,8.0,385828.0,Newly Constructed,,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,52.0,2.0,1.0,1.0,10.0,165743.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,1.0,40.0,2.0,1.0,1.0,1.0,149441.0,Old Constructed,1.0,Newly Renovated,Gas Heater,1.0,0,1,0,0,0,0,1,0,1,1
Ortachalashi,13.0,80.0,3.0,2.0,0.0,7.0,307032.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,16.0,68.55,3.0,2.0,0.0,14.0,242134.0,Newly Constructed,,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,11.0,40.8,2.0,1.0,0.0,3.0,155201.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,32.0,117.0,3.0,2.0,0.0,7.0,1059669.0,Newly Constructed,2.0,Newly Renovated,Underfloor Heating,0.0,0,0,1,0,0,0,0,0,0,0
Varketilshi,14.0,77.0,3.0,2.0,0.0,4.0,222802.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,6.0,55.0,2.0,1.0,0.0,1.0,217368.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,9.0,100.0,3.0,2.0,0.0,5.0,419526.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Did Dighomshi,12.0,54.0,2.0,1.0,0.0,9.0,184763.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,16.0,151.0,4.0,3.0,0.0,9.0,1339530.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,9.0,42.0,2.0,1.0,0.0,6.0,190197.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,12.0,55.0,2.0,1.0,0.0,7.0,196990.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,9.0,73.0,3.0,2.0,1.0,9.0,217368.0,Old Constructed,2.0,Old Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,70.0,3.0,2.0,1.0,11.0,237746.0,Newly Constructed,,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,20.0,56.0,2.0,1.0,0.0,7.0,152158.0,Newly Constructed,,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,9.0,137.0,6.0,4.0,0.0,4.0,461907.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,14.0,123.0,3.0,2.0,0.0,11.0,1975332.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,8.0,61.5,2.0,1.0,0.0,3.0,205535.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,56.0,2.0,1.0,0.0,6.0,328769.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,1,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,25.0,56.1,2.0,1.0,0.0,17.0,243887.0,Under Construction,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vashlijvarshi,12.0,47.0,2.0,1.0,0.0,3.0,127704.0,Under Construction,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,8.0,253.0,6.0,3.0,0.0,7.0,1073255.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Nutsubidzis Ferdobze,15.0,54.0,2.0,1.0,0.0,11.0,290730.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,16.0,102.0,2.0,1.0,1.0,16.0,747203.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Avlabarshi,18.0,79.0,3.0,2.0,0.0,5.0,301598.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,15.0,100.0,3.0,2.0,0.0,7.0,755354.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,12.0,223.0,5.0,4.0,0.0,4.0,1046084.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Veraze,5.0,107.0,4.0,2.0,0.0,2.0,470058.0,Old Constructed,1.0,Old Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,86.0,4.0,2.0,0.0,6.0,380394.0,Old Constructed,,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,8.0,44.0,2.0,1.0,0.0,7.0,165743.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,30.0,28.45,1.0,,0.0,13.0,298881.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,8.0,102.5,3.0,2.0,0.0,6.0,345072.0,Old Constructed,,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Vashlijvarshi,10.0,73.0,3.0,2.0,0.0,4.0,244539.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,12.0,53.0,3.0,2.0,0.0,7.0,290730.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Nadzaladevshi,21.0,48.0,2.0,1.0,0.0,2.0,163026.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,32.0,114.0,3.0,2.0,0.0,19.0,516249.0,Newly Constructed,2.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,5.0,61.0,2.0,1.0,0.0,3.0,381209.0,Newly Constructed,,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,4.0,80.0,3.0,2.0,0.0,3.0,271710.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,12.0,44.0,2.0,1.0,1.0,12.0,276872.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,100.0,3.0,1.0,0.0,4.0,529835.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,51.0,2.0,1.0,0.0,5.0,179329.0,Newly Constructed,2.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,13.0,86.45,3.0,2.0,0.0,8.0,266276.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,30.0,75.0,2.0,1.0,0.0,15.0,448322.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,63.0,3.0,2.0,0.0,5.0,179736.0,Newly Constructed,1.0,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,24.0,56.0,2.0,1.0,0.0,6.0,364091.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,19.0,72.0,2.0,1.0,0.0,3.0,434736.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Lisze,5.0,107.0,4.0,3.0,1.0,5.0,486361.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Lisze,5.0,35.0,1.0,1.0,0.0,1.0,210000.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,86.0,4.0,2.0,0.0,6.0,380394.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,24.0,57.0,2.0,1.0,0.0,9.0,298881.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,10.0,100.0,3.0,2.0,0.0,9.0,614065.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,10.0,100.0,3.0,2.0,0.0,4.0,502664.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,21.0,98.0,3.0,2.0,0.0,20.0,236388.0,Newly Constructed,,Newly Renovated,,1.0,1,1,0,1,0,1,1,0,1,1
San. Zonashi,16.0,65.0,2.0,1.0,0.0,14.0,222802.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,11.0,90.55,3.0,2.0,0.0,8.0,221444.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,33.0,101.0,4.0,3.0,0.0,13.0,448322.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Krtsanisshi,8.0,53.0,2.0,1.0,0.0,1.0,214651.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,12.0,92.0,3.0,2.0,0.0,5.0,364091.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,13.0,90.0,3.0,2.0,0.0,3.0,353223.0,Newly Constructed,,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,12.0,50.7,2.0,1.0,0.0,4.0,190197.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,110.0,3.0,2.0,0.0,7.0,304315.0,Old Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,1.0,56.0,3.0,,1.0,1.0,149441.0,Old Constructed,,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,120.0,4.0,2.0,0.0,2.0,434736.0,Old Constructed,3.0,Old Renovated,Gas Heater,1.0,1,1,0,0,1,1,1,0,1,1
Vakeshi,10.0,128.0,4.0,3.0,0.0,3.0,978156.0,Newly Constructed,2.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,10.0,285.0,8.0,5.0,0.0,9.0,774374.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,3.0,289.0,6.0,4.0,1.0,3.0,2119338.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,5.0,32.0,1.0,1.0,1.0,5.0,138572.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,11.0,140.0,3.0,2.0,0.0,8.0,665690.0,Newly Constructed,2.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,5.0,35.0,1.0,1.0,0.0,3.0,119552.0,Old Constructed,,Needs Renovation,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,54.0,2.0,1.0,1.0,11.0,171177.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,10.0,72.4,3.0,2.0,0.0,4.0,229595.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,9.0,116.0,5.0,4.0,0.0,4.0,334203.0,Old Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,12.0,55.0,3.0,2.0,1.0,12.0,207043.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,9.0,93.0,4.0,2.0,0.0,5.0,263559.0,Old Constructed,1.0,Old Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,73.0,3.0,3.0,0.0,11.0,364091.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,20.0,51.9,2.0,1.0,0.0,18.0,244539.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Krtsanisshi,5.0,63.0,2.0,1.0,1.0,5.0,489078.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,1,1,1,1,0,0,1,1,0
Saburtaloze,27.0,46.9,2.0,1.0,0.0,19.0,293447.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,20.0,40.0,2.0,1.0,0.0,14.0,266276.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,11.0,235.0,5.0,4.0,0.0,2.0,1263452.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,23.0,93.0,3.0,2.0,0.0,11.0,328769.0,Newly Constructed,2.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Sololakshi,3.0,67.0,2.0,1.0,0.0,2.0,312467.0,Old Constructed,1.0,Old Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,97.0,3.0,2.0,0.0,4.0,434736.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Mtatsmindaze,3.0,90.0,3.0,2.0,0.0,2.0,347789.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,6.0,109.0,4.0,3.0,0.0,2.0,336920.0,Newly Constructed,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,42.0,2.0,1.0,0.0,2.0,220085.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,14.0,75.0,3.0,2.0,0.0,8.0,152837.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,64.0,3.0,2.0,1.0,18.0,358657.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,14.0,68.0,2.0,1.0,0.0,8.0,345072.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,17.0,89.6,4.0,3.0,1.0,17.0,304315.0,Newly Constructed,2.0,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,5.0,134.0,3.0,2.0,0.0,4.0,584177.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,24.0,130.0,3.0,2.0,0.0,16.0,597762.0,Newly Constructed,1.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,4.0,61.0,1.0,1.0,0.0,2.0,95099.0,Old Constructed,1.0,Old Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,12.0,27.7,1.0,1.0,0.0,11.0,120368.0,Newly Constructed,1.0,Black Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,114.0,3.0,2.0,0.0,5.0,407565.0,Newly Constructed,2.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,11.0,105.0,3.0,2.0,0.0,10.0,597762.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,1,1,0,0,0,0,0
Saburtaloze,12.0,120.0,3.0,2.0,0.0,5.0,461907.0,Newly Constructed,2.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,29.0,127.0,3.0,,0.0,8.0,923814.0,Newly Constructed,2.0,White Plus,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,5.0,134.0,3.0,2.0,0.0,4.0,584177.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,85.0,3.0,2.0,0.0,1.0,211934.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,14.0,115.0,4.0,,0.0,13.0,399414.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,1,1,1,1,1,1,1,1,1,1
Mukhianshi,16.0,56.0,3.0,2.0,0.0,8.0,220085.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,16.0,56.0,3.0,2.0,0.0,8.0,220085.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,21.0,56.0,2.0,1.0,0.0,15.0,252690.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
